,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
223,Don Mills,43.72589970000001,-79.340923,Sorento Restaurant,43.72657509457231,-79.34198930569546,Italian Restaurant
224,Don Mills,43.72589970000001,-79.340923,Fitness Connection,43.72747286430573,-79.34170684305083,Gym
225,Don Mills,43.72589970000001,-79.340923,Oomomo,43.72642908913988,-79.34328336099873,Discount Store
226,Don Mills,43.72589970000001,-79.340923,Tilley Endurables,43.72703319748601,-79.34292634000684,Clothing Store
227,Don Mills,43.72589970000001,-79.340923,Swiss Chalet,43.726747353541775,-79.34162487001265,Restaurant
228,Don Mills,43.72589970000001,-79.340923,Memories of Japan,43.72734746849249,-79.34136445237439,Japanese Restaurant
229,Don Mills,43.72589970000001,-79.340923,Skiis and Biikes,43.726350918006425,-79.34297712786963,Bike Shop
230,Don Mills,43.72589970000001,-79.340923,Japanese Canadian Cultural Centre,43.726429,-79.334971,Concert Hall
231,Don Mills,43.72589970000001,-79.340923,Genghis Khan Mongolian Grill,43.7269059862849,-79.34121626053623,Asian Restaurant
232,Don Mills,43.72589970000001,-79.340923,Just Hockey Source For Sports,43.72709513128194,-79.34259061584578,Sporting Goods Shop
233,Don Mills,43.72589970000001,-79.340923,The Beer Store,43.7269871,-79.3414943,Beer Store
234,Don Mills,43.72589970000001,-79.340923,Tim Hortons,43.72289725323043,-79.33911703526974,Coffee Shop
235,Don Mills,43.72589970000001,-79.340923,Asian Legend,43.7265905030894,-79.34218786843495,Dim Sum Restaurant
236,Don Mills,43.72589970000001,-79.340923,Real Canadian Superstore,43.722704,-79.337508,Supermarket
237,Don Mills,43.72589970000001,-79.340923,GoodLife Fitness North York Don Mills and Eglinton,43.722704,-79.337508,Gym
238,Don Mills,43.72589970000001,-79.340923,The Beer Store,43.7227042,-79.3375083,Beer Store
239,Don Mills,43.72589970000001,-79.340923,Subway,43.72432189860479,-79.33685838010095,Sandwich Place
240,Don Mills,43.72589970000001,-79.340923,Pho 88 發發餐廳,43.72664201962024,-79.3423446449432,Asian Restaurant
241,Don Mills,43.72589970000001,-79.340923,Harvey's,43.726602588537574,-79.34103479447748,Restaurant
242,Don Mills,43.72589970000001,-79.340923,Congee Star 帝王名粥,43.72658622416194,-79.34183343111253,Chinese Restaurant
243,Don Mills,43.72589970000001,-79.340923,Delimark Cafe,43.72753609649164,-79.33954737355866,Coffee Shop
244,Bathurst Manor / Wilson Heights / Downsview North,43.7543283,-79.4422593,Wolfie's Deli,43.754875481443555,-79.44243785404784,Deli / Bodega
245,Bathurst Manor / Wilson Heights / Downsview North,43.7543283,-79.4422593,Bagel Plus,43.75539484400371,-79.4406859789969,Restaurant
246,Bathurst Manor / Wilson Heights / Downsview North,43.7543283,-79.4422593,Orly Restaurant & Grill,43.754493246006334,-79.44350727697311,Middle Eastern Restaurant
247,Bathurst Manor / Wilson Heights / Downsview North,43.7543283,-79.4422593,Best for Bride in Toronto,43.7557891,-79.4378344,Bridal Shop
248,Bathurst Manor / Wilson Heights / Downsview North,43.7543283,-79.4422593,Starbucks,43.755703,-79.440483,Coffee Shop
249,Bathurst Manor / Wilson Heights / Downsview North,43.7543283,-79.4422593,Tim Hortons,43.75476686520758,-79.44325044751167,Coffee Shop
250,Bathurst Manor / Wilson Heights / Downsview North,43.7543283,-79.4422593,Dairy Queen,43.75567964325238,-79.44016579234159,Ice Cream Shop
251,Bathurst Manor / Wilson Heights / Downsview North,43.7543283,-79.4422593,TD Canada Trust,43.7562323,-79.4390254,Bank
252,Bathurst Manor / Wilson Heights / Downsview North,43.7543283,-79.4422593,Wakame Sushi,43.755382185036986,-79.44094461257187,Sushi Restaurant
253,Bathurst Manor / Wilson Heights / Downsview North,43.7543283,-79.4422593,Subway,43.755741275340625,-79.44050193032683,Sandwich Place
254,Bathurst Manor / Wilson Heights / Downsview North,43.7543283,-79.4422593,Pizza Pizza,43.75531145041057,-79.44112566629565,Pizza Place
255,Bathurst Manor / Wilson Heights / Downsview North,43.7543283,-79.4422593,Popeyes Louisiana Kitchen,43.754671343663034,-79.44274006861691,Fried Chicken Joint
256,Bathurst Manor / Wilson Heights / Downsview North,43.7543283,-79.4422593,Wimpy's Diner,43.75620987159905,-79.43929448082638,Diner
257,Bathurst Manor / Wilson Heights / Downsview North,43.7543283,-79.4422593,Petro-Canada,43.755112,-79.438838,Gas Station
258,Bathurst Manor / Wilson Heights / Downsview North,43.7543283,-79.4422593,Sheppard Plaza,43.75569512647938,-79.43961347354475,Shopping Mall
259,Bathurst Manor / Wilson Heights / Downsview North,43.7543283,-79.4422593,Shoppers Drug Mart,43.756239,-79.439599,Pharmacy
260,Bathurst Manor / Wilson Heights / Downsview North,43.7543283,-79.4422593,Rogers,43.7554377,-79.4411542,Video Store
261,Bathurst Manor / Wilson Heights / Downsview North,43.7543283,-79.4422593,Metro,43.75608379050764,-79.43978950381364,Supermarket
262,Bathurst Manor / Wilson Heights / Downsview North,43.7543283,-79.4422593,RBC Royal Bank,43.755697951682755,-79.43818263436917,Bank
263,Northwood Park / York University,43.7679803,-79.48726190000001,MUSE Massage Spa,43.7656861872247,-79.4893183666046,Massage Studio
264,Northwood Park / York University,43.7679803,-79.48726190000001,Carribean Heat,43.764155,-79.490227,Caribbean Restaurant
265,Northwood Park / York University,43.7679803,-79.48726190000001,Tim Hortons,43.764289283166015,-79.48879033327103,Coffee Shop
266,Northwood Park / York University,43.7679803,-79.48726190000001,Finch West Subway Station,43.76510685746509,-79.49117202171209,Metro Station
267,Northwood Park / York University,43.7679803,-79.48726190000001,Fox & Fiddle,43.76379461939549,-79.48849672002802,Bar
268,Downsview,43.737473200000004,-79.46476329999999,Toronto Downsview Airport (YZD),43.738882611749744,-79.47011109314882,Airport
269,Downsview,43.737473200000004,-79.46476329999999,Canada's Gardenland,43.73746068250781,-79.46599960327148,Construction & Landscaping
270,Downsview,43.737473200000004,-79.46476329999999,Ancaster Park,43.73470570807407,-79.46477740817078,Park
271,Downsview,43.7390146,-79.5069436,TD Canada Trust,43.7402356,-79.5125502,Bank
272,Downsview,43.7390146,-79.5069436,Giltspur Park,43.73572426577187,-79.50782060623169,Park
273,Downsview,43.7390146,-79.5069436,Win Farm Supermarket,43.739193173128825,-79.51205313205719,Grocery Store
274,Downsview,43.7390146,-79.5069436,Price Chopper,43.73990841084056,-79.51226143309357,Grocery Store
275,Downsview,43.7284964,-79.49569740000001,Roding Park,43.728655041194294,-79.49291760986993,Baseball Field
276,Downsview,43.7284964,-79.49569740000001,Yummy Dogs,43.72651174068901,-79.50127950136176,Food Truck
277,Downsview,43.7616313,-79.52099940000001,No Frills,43.758178,-79.51968,Grocery Store
278,Downsview,43.7616313,-79.52099940000001,LCBO,43.759256617873106,-79.51945388294175,Liquor Store
279,Downsview,43.7616313,-79.52099940000001,Driftwood community centre,43.76567959563023,-79.51970643195256,Athletics & Sports
280,Downsview,43.7616313,-79.52099940000001,Planet Fitness,43.757538,-79.51961,Gym / Fitness Center
281,Victoria Village,43.725882299999995,-79.31557159999998,Victoria Village Arena,43.72348055545508,-79.31563520925143,Hockey Arena
282,Victoria Village,43.725882299999995,-79.31557159999998,Tim Hortons,43.725516631714754,-79.31310251366091,Coffee Shop
283,Victoria Village,43.725882299999995,-79.31557159999998,Portugril,43.72581876267242,-79.31278541470671,Portuguese Restaurant
284,Victoria Village,43.725882299999995,-79.31557159999998,Memories of Africa,43.72660188313635,-79.31242694132447,Grocery Store
285,Victoria Village,43.725882299999995,-79.31557159999998,The Retreat Nail & Beauty Bar,43.726134,-79.312205,Nail Salon
286,Parkview Hill / Woodbine Gardens,43.7063972,-79.309937,Jawny Bakers,43.705782646822,-79.31291304477831,Gastropub
287,Parkview Hill / Woodbine Gardens,43.7063972,-79.309937,East York Gymnastics,43.710654,-79.309279,Gym / Fitness Center
288,Parkview Hill / Woodbine Gardens,43.7063972,-79.309937,Shoppers Drug Mart,43.705933,-79.312825,Pharmacy
289,Parkview Hill / Woodbine Gardens,43.7063972,-79.309937,TD Canada Trust,43.705739883755946,-79.31227013468737,Bank
290,Parkview Hill / Woodbine Gardens,43.7063972,-79.309937,Pizza Pizza,43.70515901620182,-79.31312955571528,Pizza Place
291,Parkview Hill / Woodbine Gardens,43.7063972,-79.309937,Nostalgia,43.706832771917064,-79.31178314223835,Café
292,Parkview Hill / Woodbine Gardens,43.7063972,-79.309937,Rise & Dine Eatery,43.705769,-79.311638,Breakfast Spot
293,Parkview Hill / Woodbine Gardens,43.7063972,-79.309937,St. Clair Ave E & O'Connor Dr,43.70523283448301,-79.31327432821826,Intersection
294,Parkview Hill / Woodbine Gardens,43.7063972,-79.309937,Venice Pizza,43.70592051370348,-79.31395663414658,Pizza Place
295,Parkview Hill / Woodbine Gardens,43.7063972,-79.309937,91 Woodbine Bus (south),43.7076463787027,-79.31380806795836,Bus Line
296,Parkview Hill / Woodbine Gardens,43.7063972,-79.309937,Harvey's,43.70813627814792,-79.3141045886623,Fast Food Restaurant
297,Parkview Hill / Woodbine Gardens,43.7063972,-79.309937,TKTO - Toronto Knife Throwing Organization,43.7099660731501,-79.31341111891099,Athletics & Sports
298,Woodbine Heights,43.695343900000005,-79.3183887,East York Memorial Arena,43.69722441688202,-79.31539709142582,Skating Rink
299,Woodbine Heights,43.695343900000005,-79.3183887,East York Curling Club,43.69682672948465,-79.31365836861947,Curling Ice
300,Woodbine Heights,43.695343900000005,-79.3183887,The Beer Store,43.6937312,-79.3167591,Beer Store
301,Woodbine Heights,43.695343900000005,-79.3183887,Shoppers Drug Mart,43.699244,-79.318939,Pharmacy
302,Woodbine Heights,43.695343900000005,-79.3183887,Stan Wadlow Park,43.697835820584395,-79.31430328766514,Park
303,Woodbine Heights,43.695343900000005,-79.3183887,Beauty Boutique by Shoppers Drug Mart,43.699232,-79.319319,Cosmetics Shop
304,Woodbine Heights,43.695343900000005,-79.3183887,Luxy Nails,43.69285615840882,-79.3158494567113,Spa
305,Woodbine Heights,43.695343900000005,-79.3183887,East York Memorial Arena,43.697623791570656,-79.31514515513003,Athletics & Sports
306,The Beaches,43.67635739999999,-79.2930312,Glen Manor Ravine,43.67682094413784,-79.29394208780985,Trail
307,The Beaches,43.67635739999999,-79.2930312,The Big Carrot Natural Food Market,43.678879,-79.297734,Health Food Store
308,The Beaches,43.67635739999999,-79.2930312,Grover Pub and Grub,43.679181434941015,-79.29721535878515,Pub
309,The Beaches,43.67635739999999,-79.2930312,Upper Beaches,43.68056321147582,-79.2928688743688,Neighborhood
310,The Beaches,43.67635739999999,-79.2930312,Dip 'n Sip,43.67889707815811,-79.29774501670785,Coffee Shop
311,The Beaches,43.67635739999999,-79.2930312,Seaspray Restaurant,43.678887885937094,-79.29816674246032,Asian Restaurant
312,Leaside,43.7090604,-79.3634517,Local Leaside,43.71001166793114,-79.36351433524794,Sports Bar
313,Leaside,43.7090604,-79.3634517,Olde Yorke Fish & Chips,43.706141306111306,-79.3618288170822,Fish & Chips Shop
314,Leaside,43.7090604,-79.3634517,Rack Attack,43.70693351467496,-79.36226108591485,Sporting Goods Shop
315,Leaside,43.7090604,-79.3634517,LCBO,43.710571304463954,-79.36028703241085,Liquor Store
316,Leaside,43.7090604,-79.3634517,CrossFit Toronto,43.7080995557005,-79.35905992984772,Gym
317,Leaside,43.7090604,-79.3634517,The Leaside Pub,43.7104921,-79.3638312,Restaurant
318,Leaside,43.7090604,-79.3634517,Enduro Sport,43.70605947915959,-79.36183454315712,Bike Shop
319,Leaside,43.7090604,-79.3634517,Aroma Espresso Bar,43.70561065613986,-79.36077468518098,Coffee Shop
320,Leaside,43.7090604,-79.3634517,Longo's,43.70643262604979,-79.35975310254634,Supermarket
321,Leaside,43.7090604,-79.3634517,Bulk Barn,43.70611573147322,-79.36054145695127,Grocery Store
322,Leaside,43.7090604,-79.3634517,PetSmart,43.7126819,-79.3626365,Pet Store
323,Leaside,43.7090604,-79.3634517,South St. Burger,43.71051026319384,-79.36158441272885,Burger Joint
324,Leaside,43.7090604,-79.3634517,Kintako Japanese Restaurant,43.71159659251094,-79.36396207124376,Sushi Restaurant
325,Leaside,43.7090604,-79.3634517,Booster Juice,43.70617277,-79.36065194,Juice Bar
326,Leaside,43.7090604,-79.3634517,Five Guys,43.70554090286243,-79.36124932941571,Burger Joint
327,Leaside,43.7090604,-79.3634517,Leaside Village,43.70568229146645,-79.36077693042236,Shopping Mall
328,Leaside,43.7090604,-79.3634517,Subway,43.710410108561625,-79.36185814836224,Sandwich Place
329,Leaside,43.7090604,-79.3634517,Tim Hortons,43.70562930215073,-79.36102831503376,Coffee Shop
330,Leaside,43.7090604,-79.3634517,Golf Town,43.7092672087377,-79.3622276186943,Sporting Goods Shop
331,Leaside,43.7090604,-79.3634517,Cupcakes,43.70602656677556,-79.36086417950665,Dessert Shop
332,Leaside,43.7090604,-79.3634517,Winners,43.7094205909056,-79.36093211174,Department Store
333,Leaside,43.7090604,-79.3634517,TD Canada Trust Branch and ATM,43.7116872,-79.3637718,Bank
334,Leaside,43.7090604,-79.3634517,Starbucks,43.706564,-79.359591,Coffee Shop
335,Leaside,43.7090604,-79.3634517,Amsterdam Barrel House,43.70602053200777,-79.36132913641597,Brewery
336,Leaside,43.7090604,-79.3634517,SportChek,43.70985360457569,-79.36045518457757,Sporting Goods Shop
337,Leaside,43.7090604,-79.3634517,Sunset Grill,43.71008051140994,-79.36252937590784,Breakfast Spot
338,Leaside,43.7090604,-79.3634517,Pier 1 Imports,43.7133394919619,-79.3643121421883,Furniture / Home Store
339,Leaside,43.7090604,-79.3634517,Linen Chest,43.70693984029428,-79.35987973289845,Furniture / Home Store
340,Leaside,43.7090604,-79.3634517,The Beer Store,43.7057389,-79.3604382,Beer Store
341,Leaside,43.7090604,-79.3634517,Best Buy,43.709255121223215,-79.36168044805527,Electronics Store
342,Leaside,43.7090604,-79.3634517,Mucho Burrito Fresh Mexican Grill,43.706746,-79.361707,Mexican Restaurant
343,Leaside,43.7090604,-79.3634517,RBC Royal Bank,43.71014782237411,-79.36311534233931,Bank
344,Leaside,43.7090604,-79.3634517,The Great Canadian Bagel,43.71327461980094,-79.36502672732136,Bagel Shop
345,Thorncliffe Park,43.7053689,-79.34937190000001,Costco,43.70705091308799,-79.3480933503406,Warehouse Store
346,Thorncliffe Park,43.7053689,-79.34937190000001,Iqbal Kebab & Sweet Centre,43.705923230061344,-79.35152127765924,Indian Restaurant
347,Thorncliffe Park,43.7053689,-79.34937190000001,Fit4Less,43.705689,-79.346018,Gym
348,Thorncliffe Park,43.7053689,-79.34937190000001,Bikram Yoga East York,43.70545001006983,-79.35144826217264,Yoga Studio
349,Thorncliffe Park,43.7053689,-79.34937190000001,Shoppers Drug Mart,43.70581,-79.347044,Pharmacy
350,Thorncliffe Park,43.7053689,-79.34937190000001,Hero Certified Burgers,43.70551137025456,-79.34706447492002,Burger Joint
351,Thorncliffe Park,43.7053689,-79.34937190000001,Iqbal foods,43.70575095291481,-79.35205378554073,Grocery Store
352,Thorncliffe Park,43.7053689,-79.34937190000001,Subway,43.704596336290024,-79.34967021023124,Sandwich Place
353,Thorncliffe Park,43.7053689,-79.34937190000001,Hakka Garden,43.704578351261326,-79.34977027417523,Indian Restaurant
354,Thorncliffe Park,43.7053689,-79.34937190000001,Petro-Canada,43.704058,-79.348094,Gas Station
355,Thorncliffe Park,43.7053689,-79.34937190000001,Pizza Pizza,43.705564293137044,-79.34713894303022,Pizza Place
356,Thorncliffe Park,43.7053689,-79.34937190000001,Tim Hortons,43.7050898,-79.3505453,Coffee Shop
357,Thorncliffe Park,43.7053689,-79.34937190000001,A&W,43.706275,-79.34467,Fast Food Restaurant
358,Thorncliffe Park,43.7053689,-79.34937190000001,Food Basics,43.70531094557909,-79.34732168914252,Supermarket
359,Thorncliffe Park,43.7053689,-79.34937190000001,TD Canada Trust,43.7063562,-79.3456426,Bank
360,Thorncliffe Park,43.7053689,-79.34937190000001,Kandahar Kabab,43.70525,-79.348625,Middle Eastern Restaurant
361,Thorncliffe Park,43.7053689,-79.34937190000001,Dollarama,43.705689,-79.346018,Discount Store
362,Thorncliffe Park,43.7053689,-79.34937190000001,Swiss Chalet,43.707786042366365,-79.34413242874473,Restaurant
363,Thorncliffe Park,43.7053689,-79.34937190000001,LCBO,43.706700447882305,-79.34501827004178,Liquor Store
364,Thorncliffe Park,43.7053689,-79.34937190000001,Leaside park,43.70217669622919,-79.35137675914693,Park
365,East Toronto,43.685347,-79.3381065,The Path,43.68392344354094,-79.33500661843325,Park
366,East Toronto,43.685347,-79.3381065,Sammon Convenience,43.68695102703702,-79.33500661843325,Convenience Store
367,East Toronto,43.685347,-79.3381065,Donlands Subway Station,43.680960108016805,-79.33775865441376,Metro Station
368,The Danforth West / Riverdale,43.6795571,-79.352188,Pantheon,43.67762124481265,-79.35143390043564,Greek Restaurant
369,The Danforth West / Riverdale,43.6795571,-79.352188,MenEssentials,43.677820068604575,-79.35126543045044,Cosmetics Shop
370,The Danforth West / Riverdale,43.6795571,-79.352188,Mezes,43.6779622615441,-79.35019606997218,Greek Restaurant
371,The Danforth West / Riverdale,43.6795571,-79.352188,Cafe Fiorentina,43.677743,-79.350115,Italian Restaurant
372,The Danforth West / Riverdale,43.6795571,-79.352188,Dolce Gelato,43.677772998450614,-79.35118737317053,Ice Cream Shop
373,The Danforth West / Riverdale,43.6795571,-79.352188,Moksha Yoga Danforth,43.67762174479883,-79.3521159367257,Yoga Studio
374,The Danforth West / Riverdale,43.6795571,-79.352188,Louis Cifer Brew Works,43.677662745359996,-79.3513125762371,Brewery
375,The Danforth West / Riverdale,43.6795571,-79.352188,Messini Authentic Gyros,43.677827494513096,-79.35056873157725,Greek Restaurant
376,The Danforth West / Riverdale,43.6795571,-79.352188,La Diperie,43.67753,-79.352295,Ice Cream Shop
377,The Danforth West / Riverdale,43.6795571,-79.352188,The Auld Spot Pub,43.67733505610778,-79.35312964755529,Pub
378,The Danforth West / Riverdale,43.6795571,-79.352188,Valley Farm Produce,43.677999294687275,-79.3499690927287,Fruit & Vegetable Store
379,The Danforth West / Riverdale,43.6795571,-79.352188,7 Numbers,43.677061774959824,-79.35393428891682,Italian Restaurant
380,The Danforth West / Riverdale,43.6795571,-79.352188,Pizzeria Libretto,43.678488633358,-79.34757579277853,Pizza Place
381,The Danforth West / Riverdale,43.6795571,-79.352188,Re: Reading,43.678506570428084,-79.34767758382526,Bookstore
382,The Danforth West / Riverdale,43.6795571,-79.352188,Rikkochez,43.677267,-79.353274,Restaurant
383,The Danforth West / Riverdale,43.6795571,-79.352188,Caffé Demetre,43.67768266377745,-79.35160842812537,Dessert Shop
384,The Danforth West / Riverdale,43.6795571,-79.352188,The Big Carrot Organic Juice Bar,43.677438,-79.352683,Juice Bar
